userId,highBuyRatio,lowBuyRatio,midBuyRatio,startedAt,highBuyRatioMean,midBuyRatioMean,lowBuyRatioMean,highSellRatio,lowSellRatio,midSellRatio,highSellRatioMean,midSellRatioMean,lowSellRatioMean,highRatio_age,midRatio_age,lowRatio_age,Type,MyhighRatioMean,MymidRatioMean,MylowRatioMean,avgCashRatio,avgCashRatioMean,betBuyRatio,betBuyRatioMean,betSellRatio,betSellRatioMean
6373be0f-f82c-4b95-8282-b6edce547505,1.0,0.0,0.0,2025-06-27T09:44:48,0.21277777777777776,0.2977777777777778,0.4227777777777778,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.21277777777777776,0.2977777777777778,0.4227777777777778,Buy,1.0,0.0,0.0,0.4,0.4420444444444444,,,,
fac0dfaf-701b-4d87-bff0-26cb7007706f,,,,2025-06-27T01:05:09,,,,,,,,,,,,,,,,,0.4,0.4,,,,
425e5a4f-3d77-42b5-936f-7a271d7cd3b0,0.0,1.0,0.0,2025-06-27T09:05:38,0.21277777777777776,0.2977777777777778,0.4227777777777778,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.21277777777777776,0.2977777777777778,0.4227777777777778,Buy,0.0,0.0,1.0,0.13333333333333333,0.4420444444444444,,,,
132aabb7-3bcf-4225-85e3-ef22178f2051,0.375,0.375,0.25,2025-06-27T09:15:55,0.21277777777777776,0.2977777777777778,0.4227777777777778,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.21277777777777776,0.2977777777777778,0.4227777777777778,Buy,0.375,0.25,0.375,0.8,0.4420444444444444,,,,
5db42ade-1d82-40b4-b14c-31630c12411a,0.0,1.0,0.0,2025-06-27T09:22:38,0.21277777777777776,0.2977777777777778,0.4227777777777778,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.21277777777777776,0.2977777777777778,0.4227777777777778,Buy,0.0,0.0,1.0,0.3,0.4420444444444444,,,,
3839d397-dd9b-40f8-9a24-fdedae5812fc,,,,2025-06-27 14:18:42,,,,,,,,,,,,,,,,,,,1.0,0.7,0.0,0.5
3839d397-dd9b-40f8-9a24-fdedae5812fc,0.3333333333333333,0.2222222222222222,0.4444444444444444,2025-06-27T14:18:42,0.31003861003861,0.31415701415701414,0.37580437580437576,1.0,0.0,0.0,0.29183673469387755,0.10816326530612244,0.17142857142857143,0.31003861003861,0.31415701415701414,0.37580437580437576,Buy,0.1111111111111111,0.25925925925925924,0.6296296296296297,0.6696666666666667,0.3560714285714286,,,,
3839d397-dd9b-40f8-9a24-fdedae5812fc,0.0,0.6666666666666666,0.3333333333333333,2025-06-27T14:20:10,0.31003861003861,0.31415701415701414,0.37580437580437576,0.0,1.0,0.0,0.29183673469387755,0.10816326530612244,0.17142857142857143,0.31003861003861,0.31415701415701414,0.37580437580437576,Buy,0.1111111111111111,0.25925925925925924,0.6296296296296297,0.08666666666666663,0.3560714285714286,,,,
3839d397-dd9b-40f8-9a24-fdedae5812fc,0.0,1.0,0.0,2025-06-27T14:20:35,0.31003861003861,0.31415701415701414,0.37580437580437576,0.0,0.0,0.0,0.29183673469387755,0.10816326530612244,0.17142857142857143,0.31003861003861,0.31415701415701414,0.37580437580437576,Buy,0.1111111111111111,0.25925925925925924,0.6296296296296297,0.05,0.3560714285714286,,,,
52f08267-a595-44ec-9073-cbb6ede4f6ec,0.0,0.0,1.0,2025-06-27T09:52:35,0.21277777777777776,0.2977777777777778,0.4227777777777778,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.21277777777777776,0.2977777777777778,0.4227777777777778,Buy,0.0,1.0,0.0,0.06666666666666667,0.4420444444444444,,,,
